PRDID,LOCID,CURRID,ZDIVISIONID,ZGROUPKEYID,ZSALESOFFICEID,ZVKORGID,ZVTWEGID,KEYFIGUREDATE,ZNETTO2REVENUE
898587,1050,EUR,01,ZZ0662,2002,1070,01,2023-03-31,157.92000000000002
898587,1050,EUR,01,ZZ0662,2002,1070,01,2023-04-30,67.67999999999999
898587,1050,EUR,01,ZZ0662,2002,1070,01,2023-05-31,67.67999999999999
898587,1050,EUR,01,ZZ0662,2002,1070,01,2023-06-30,120.02000000000001
898587,1050,EUR,01,ZZ0662,2002,1070,01,2023-08-31,45.120000000000005
898587,1050,EUR,01,ZZ0662,2002,1070,01,2023-09-30,67.67999999999999
898587,1050,EUR,01,ZZ0682,2002,1070,01,2023-04-30,20.01
898587,1050,EUR,01,ZZ0682,2002,1070,01,2023-08-31,110.06000000000002
898587,1050,EUR,01,ZZ0705,2002,1070,01,2023-01-31,1198.0
898587,1050,EUR,01,ZZ0705,2002,1070,01,2023-04-30,2396.0
898587,1050,EUR,01,ZZ0705,2002,1070,01,2023-10-31,599.0
898587,1050,EUR,01,ZZ0705,2002,1070,01,2023-11-30,1797.0
898587,1050,EUR,01,ZZ0748,2002,1070,01,2023-02-28,0.0
898587,1050,EUR,01,ZZ0748,2002,1070,01,2023-06-30,0.0
898587,1050,EUR,01,ZZ0748,2002,1070,01,2023-10-31,0.0
898587,1050,EUR,01,ZZ0753,2002,1070,01,2023-03-31,28.630000000000003
898587,1050,EUR,01,ZZ0753,2002,1070,01,2023-04-30,45.120000000000005
898587,1050,EUR,01,ZZ0753,2002,1070,01,2023-07-31,47.56
898587,1050,EUR,01,ZZ0753,2002,1070,01,2023-08-31,23.630000000000003
898587,1050,EUR,01,ZZ0753,2002,1070,01,2023-09-30,22.560000000000002
898587,1050,EUR,01,ZZ0757,2002,1070,01,2023-05-31,19.92
898587,1050,EUR,01,ZZ0757,2002,1070,01,2023-10-31,0.0
898587,1050,EUR,01,ZZ0757,2002,1070,01,2023-11-30,0.0
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-01-31,4609.43
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-02-28,3893.68
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-03-31,6040.93
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-04-30,4580.8
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-05-31,4179.98
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-06-30,2777.11
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-07-31,1975.47
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-08-31,2748.06
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-09-30,3154.83
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-10-31,3950.38
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-11-30,4859.1900000000005
898587,1050,EUR,01,ZZ0810,2002,1070,01,2023-12-31,312.62
898587,1050,EUR,01,ZZ0822,2002,1070,01,2023-01-31,22.93
898587,1050,EUR,01,ZZ0822,2002,1070,01,2023-03-31,45.86
898587,1050,EUR,01,ZZ0823,2002,1070,01,2023-01-31,114.64999999999999
898587,1050,EUR,01,ZZ0823,2002,1070,01,2023-02-28,91.72
898587,1050,EUR,01,ZZ0823,2002,1070,01,2023-03-31,68.79
898587,1050,EUR,01,ZZ0823,2002,1070,01,2023-04-30,91.72
898587,1050,EUR,01,ZZ0823,2002,1070,01,2023-05-31,91.72
898587,1050,EUR,01,ZZ0823,2002,1070,01,2023-06-30,68.78999999999999
898587,1050,EUR,01,ZZ0823,2002,1070,01,2023-07-31,45.86
898587,1050,EUR,01,ZZ0823,2002,1070,01,2023-08-31,137.57999999999998
898587,1050,EUR,01,ZZ0823,2002,1070,01,2023-10-31,91.72
898587,1050,EUR,01,ZZ0861,2002,1070,01,2023-03-31,40.6
898587,1050,EUR,01,ZZ0861,2002,1070,01,2023-04-30,40.6
898587,1050,EUR,01,ZZ0878,2002,1070,01,2023-10-31,27.32
898587,1050,EUR,01,ZZ0971,2002,1070,01,2023-04-30,0.0
898587,1050,EUR,01,ZZ0971,2002,1070,01,2023-06-30,0.0
898587,1050,EUR,01,ZZ2525,99999999_Dummy,1000,01,2023-08-31,3661.2
898587,1050,EUR,01,ZZ2525,99999999_Dummy,1000,01,2023-10-31,1220.4
898587,1050,EUR,01,ZZ2601,2002,1070,01,2023-04-30,42.86
898587,1093,EUR,01,ZZ0597,2002,1070,01,2023-10-31,61.3
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-01-31,841.08
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-02-28,49.74
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-03-31,-85.8
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-04-30,2317.2
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-05-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-06-30,20.11
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-07-31,20.67
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-08-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-09-30,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-11-30,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,2002,1070,01,2021-12-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,4000,1000,01,2021-02-28,13.73
898587,99999999_Dummy,EUR,01,99999999_Dummy,4000,1000,01,2021-04-30,68.65
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2021-05-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2021-07-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2021-10-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2021-11-30,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2021-12-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-01-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-02-28,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-03-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-04-30,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-05-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-06-30,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-07-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-08-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-09-30,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-10-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-11-30,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2022-12-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-02-28,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-03-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-04-30,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-05-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-06-30,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-07-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-08-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-09-30,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-10-31,0.0
898587,99999999_Dummy,EUR,01,99999999_Dummy,99999999_Dummy,4060,01,2023-11-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-06-30,45.04
898587,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-07-31,22.0
898587,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-09-30,22.0
898587,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-10-31,22.0
898587,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-11-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0057,2002,1070,01,2021-12-31,44.0
898587,99999999_Dummy,EUR,01,ZZ0057,99999999_Dummy,1070,01,2023-09-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-01-31,8157.96
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-02-28,2863.5
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-03-31,7223.77
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-04-30,4818.0
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-05-31,2244.0
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-06-30,2326.5
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-07-31,1971.75
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-08-31,1699.5
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-09-30,2640.0
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-10-31,3069.0
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-11-30,3102.0
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2021-12-31,1740.75
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-01-31,3288.26
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-02-28,2126.56
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-03-31,4388.64
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-04-30,2729.52
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-05-31,1498.56
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-06-30,1659.12
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-07-31,1355.84
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-08-31,1480.72
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-09-30,1580.64
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-10-31,2426.24
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-11-30,2995.34
898587,99999999_Dummy,EUR,01,ZZ0061,2002,1070,01,2022-12-31,2515.44
898587,99999999_Dummy,EUR,01,ZZ0061,99999999_Dummy,1070,01,2023-03-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0061,99999999_Dummy,1070,01,2023-07-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0061,99999999_Dummy,1070,01,2023-08-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0061,99999999_Dummy,1070,01,2023-10-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-01-31,3063.8
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-03-31,1254.88
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-04-30,1722.62
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-05-31,3482.3
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-06-30,1235.36
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-07-31,723.85
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-08-31,1019.65
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-09-30,1046.04
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-10-31,2158.73
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-11-30,1565.19
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2021-12-31,933.18
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-01-31,1642.07
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-02-28,1013.76
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-03-31,458.72
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-04-30,1073.57
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-05-31,1345.64
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-06-30,313.76
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-07-31,265.6
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-08-31,425.06
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-09-30,970.98
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-10-31,155.08
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-11-30,1553.1
898587,99999999_Dummy,EUR,01,ZZ0072,2002,1070,01,2022-12-31,284.92
898587,99999999_Dummy,EUR,01,ZZ0072,99999999_Dummy,1070,01,2023-03-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0072,99999999_Dummy,1070,01,2023-06-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0072,99999999_Dummy,1070,01,2023-07-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0072,99999999_Dummy,1070,01,2023-08-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0072,99999999_Dummy,1070,01,2023-09-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-01-31,321.76
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-03-31,60.33
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-04-30,361.98
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-05-31,100.55
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-06-30,99.88
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-07-31,62.01
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-08-31,21.52
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-09-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-11-30,129.12
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2021-12-31,150.64
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-01-31,266.04
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-02-28,508.61
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-03-31,133.02
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-04-30,90.44
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-05-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-06-30,67.83
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-07-31,180.88
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-08-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-09-30,94.52
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-10-31,23.63
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-11-30,189.04
898587,99999999_Dummy,EUR,01,ZZ0074,2002,1070,01,2022-12-31,189.04
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,1070,01,2023-03-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,1070,01,2023-09-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2021-08-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2021-09-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2021-10-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2021-12-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2022-03-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2022-04-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2022-08-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2022-10-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0075,99999999_Dummy,4060,01,2023-04-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-02-28,190.0
898587,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-03-31,198.6
898587,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-06-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-07-31,309.75
898587,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-11-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2021-12-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2022-02-28,216.8
898587,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2022-05-31,411.92
898587,99999999_Dummy,EUR,01,ZZ0134,2002,1070,01,2022-08-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0134,99999999_Dummy,1070,01,2023-03-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0134,99999999_Dummy,1070,01,2023-09-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-01-31,67.11
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-06-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-08-31,24.56
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-10-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2021-11-30,24.56
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-01-31,73.68
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-02-28,73.68
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-04-30,49.12
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-05-31,73.68
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-07-31,98.24
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-08-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-10-31,24.56
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-11-30,24.56
898587,99999999_Dummy,EUR,01,ZZ0160,2002,1070,01,2022-12-31,49.12
898587,99999999_Dummy,EUR,01,ZZ0160,99999999_Dummy,1070,01,2023-09-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2021-01-31,84.71
898587,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2021-04-30,21.18
898587,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2021-11-30,21.18
898587,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2021-12-31,-21.18
898587,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2022-02-28,68.94
898587,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2022-07-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2022-10-31,22.98
898587,99999999_Dummy,EUR,01,ZZ0199,2002,1070,01,2022-11-30,20.68
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-01-31,1600.49
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-02-28,45.18
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-03-31,379.51
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-04-30,2002.55
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-05-31,1306.88
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-06-30,939.88
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-07-31,470.78
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-08-31,545.19
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-09-30,348.32
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-10-31,572.24
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-11-30,685.09
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2021-12-31,640.59
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-01-31,771.56
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-02-28,809.72
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-03-31,677.32
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-04-30,796.75
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-05-31,751.26
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-06-30,208.96
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-07-31,1520.42
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-08-31,511.79
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-09-30,413.77
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-10-31,598.88
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-11-30,988.54
898587,99999999_Dummy,EUR,01,ZZ0235,2002,1070,01,2022-12-31,220.63
898587,99999999_Dummy,EUR,01,ZZ0235,99999999_Dummy,1070,01,2023-03-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0235,99999999_Dummy,1070,01,2023-08-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0235,99999999_Dummy,1070,01,2023-09-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0236,2002,1070,01,2022-11-30,131.8
898587,99999999_Dummy,EUR,01,ZZ0236,2002,1070,01,2022-12-31,47.44
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-01-31,6737.28
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-02-28,842.16
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-03-31,8172.78
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-04-30,3293.54
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-05-31,4139.87
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-06-30,2866.32
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-07-31,1487.6
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-08-31,3196.56
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-09-30,2328.16
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-10-31,2555.55
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-11-30,2518.08
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2021-12-31,2575.66
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-01-31,3033.11
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-02-28,909.51
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-03-31,3039.98
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-04-30,4629.35
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-05-31,664.5
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-06-30,708.8
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-07-31,797.4
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-08-31,1235.04
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-09-30,526.56
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-10-31,1710.28
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-11-30,2305.9
898587,99999999_Dummy,EUR,01,ZZ0297,2002,1070,01,2022-12-31,3729.04
898587,99999999_Dummy,EUR,01,ZZ0297,99999999_Dummy,1070,01,2023-03-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0297,99999999_Dummy,1070,01,2023-06-30,0.0
898587,99999999_Dummy,EUR,01,ZZ0297,99999999_Dummy,1070,01,2023-07-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0297,99999999_Dummy,1070,01,2023-08-31,0.0
898587,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2021-01-31,46.35
898587,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2021-02-28,355.35
898587,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2021-03-31,1090.08
898587,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2022-02-28,85.6
898587,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2022-05-31,171.2
898587,99999999_Dummy,EUR,01,ZZ0311,2002,1070,01,2022-09-30,101.15
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-01-31,7789.6
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-02-28,173.52
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-03-31,3249.46
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-04-30,4879.67
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-05-31,5369.91
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-06-30,3859.73
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-07-31,1526.96
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-08-31,1577.87
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-09-30,2021.71
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-10-31,1233.9
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-11-30,2228.71
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2021-12-31,1654.62
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-01-31,4564.06
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-02-28,3232.87
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-03-31,2517.0
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-04-30,1952.1
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-05-31,1518.3
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-06-30,1437.33
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-07-31,1363.06
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-08-31,1660.11
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-09-30,1732.36
898587,99999999_Dummy,EUR,01,ZZ0320,2002,1070,01,2022-10-31,930.72
