PRDID;LOCID;KEYFIGUREDATE;ZDIVISIONID;ZGROUPKEYID;ZSALESOFFICEID;ZVKORGID;ZVTWEGID;ZACTUALPROMOTIONQTY;ZACTUALSALES;ZADJUSTEDSALESQTY;ZADJUSTEDSALESQTYINCLPRED;ZSTATISTICALEXPOSTFORECASTQTY;ZSTATISTICALFORECASTQTY;ZOUTLIERCORRECTIONTHRESHHOLD;ZOUTLIERCORRECTIONMARKER;ZACTUALSSALESADJ;ZDISAGGFACTOR;ZGROWTHFACTOR;ZSALESFORECAST;ZNEWPRODUCTFORECAST
898587;AT01;2023-05-19;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-05-22;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-05-23;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-05-24;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-05-25;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-05-26;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-05-30;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-02;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-05;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-06;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-07;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-12;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-13;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-14;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-15;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-19;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-20;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-26;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-27;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-06-28;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-03;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-04;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-10;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-11;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-13;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-18;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-20;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-24;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-25;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-27;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-28;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-07-31;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-02;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-03;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-07;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-08;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-09;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-14;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-17;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-18;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-21;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-23;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-28;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-29;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-30;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-08-31;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-01;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-04;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-05;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-06;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-11;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-12;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-13;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-14;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-18;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-19;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-20;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-22;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-25;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-26;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-28;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-09-29;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-02;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-04;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-05;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-09;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-11;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-12;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-13;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-16;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-18;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-20;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-23;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-24;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-25;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-27;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-30;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-10-31;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-06;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-07;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-08;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-09;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-10;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-13;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-15;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-16;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-17;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-20;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-21;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-22;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-27;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-11-28;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT01;2023-12-04;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-04-16;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-04-26;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-06-10;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-06-16;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-07-01;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-07-08;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-08-09;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-08-25;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-08-27;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-09-02;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-12-02;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-12-09;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2021-12-14;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-01-12;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-01-14;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-01-17;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-02-14;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-04-20;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-05-05;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-05-06;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-05-24;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-08-03;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-08-07;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-08-11;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-08-25;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-08-26;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-09-05;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-09-14;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-09-23;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-10-06;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-10-28;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-11-03;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-11-04;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-11-07;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-12-12;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2022-12-14;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-02-27;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-03-06;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-03-14;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-03-20;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-03-22;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-04-12;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-04-25;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-04-28;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-05-03;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-06-01;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-07-07;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT13;2023-08-18;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898587;AT14;2021-06-30;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
898589;AT01;2022-01-20;01;99999999_Dummy;2001;4060;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-31;01;ZZ0127;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-06-21;01;ZZ0127;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-09-11;01;ZZ0127;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-31;01;ZZ0127;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-06-21;01;ZZ0127;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-09-11;01;ZZ0127;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0127;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-09-11;01;ZZ0127;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-05-31;01;ZZ0127;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-10-09;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-30;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-06-30;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-07-19;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-10-09;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-05-30;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-05-31;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-06-30;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-07-19;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-10-06;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-10-09;01;ZZ0164;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-30;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-31;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-09-13;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-30;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-31;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-30;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-31;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-09-13;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-30;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-09-13;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-11-30;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-05-30;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-05-31;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-06-21;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-06-22;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-09-13;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-11-30;01;ZZ0200;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0208;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-31;01;ZZ0216;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-06-22;01;ZZ0216;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-09-13;01;ZZ0216;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-31;01;ZZ0216;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-31;01;ZZ0216;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-06-22;01;ZZ0216;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-09-13;01;ZZ0216;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0216;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-05-31;01;ZZ0216;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-22;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-31;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-06-22;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-09-13;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-11-13;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-22;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-31;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-06-22;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-11-13;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-22;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-31;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-06-22;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-11-13;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-22;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-06-22;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-11-13;01;ZZ0246;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-31;01;ZZ0248;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-09-13;01;ZZ0248;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-31;01;ZZ0248;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-09-13;01;ZZ0248;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-31;01;ZZ0248;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-09-13;01;ZZ0248;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0248;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-09-13;01;ZZ0248;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-31;01;ZZ0249;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-09-13;01;ZZ0249;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-31;01;ZZ0249;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-06-22;01;ZZ0249;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-09-13;01;ZZ0249;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-31;01;ZZ0249;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-09-13;01;ZZ0249;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0249;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-09-13;01;ZZ0249;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-31;01;ZZ0250;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-09-13;01;ZZ0250;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-31;01;ZZ0250;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-09-13;01;ZZ0250;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-31;01;ZZ0250;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-09-13;01;ZZ0250;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0250;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733383;99999999_Dummy;2023-05-31;01;ZZ0250;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-31;01;ZZ0317;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-09-13;01;ZZ0317;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-31;01;ZZ0317;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-09-13;01;ZZ0317;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-31;01;ZZ0317;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-09-13;01;ZZ0317;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0317;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-09-13;01;ZZ0317;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0322;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733449;99999999_Dummy;2023-06-13;01;ZZ0361;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-31;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-06-22;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-12-01;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-31;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-06-22;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-12-01;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-05-31;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-06-22;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719101;99999999_Dummy;2023-12-01;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-06-22;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-09-14;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-12-01;01;ZZ0418;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733449;99999999_Dummy;2023-05-31;01;ZZ0427;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733449;99999999_Dummy;2023-09-13;01;ZZ0427;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-05-31;01;ZZ0429;99999999_Dummy;1010;01;;0;;;;;;;;;;;
733382;99999999_Dummy;2023-09-13;01;ZZ0429;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-30;01;ZZ0430;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-05-31;01;ZZ0430;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719095;99999999_Dummy;2023-06-22;01;ZZ0430;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-30;01;ZZ0430;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-05-31;01;ZZ0430;99999999_Dummy;1010;01;;0;;;;;;;;;;;
719099;99999999_Dummy;2023-06-22;01;ZZ0430;99999999_Dummy;1010;01;;0;;;;;;;;;;;
