PRDID,LOCID,ZDIVISIONID,ZGROUPKEYID,ZSALESOFFICEID,ZVKORGID,ZVTWEGID,KEYFIGUREDATE,ZACTUALSALES
898587,AT01,01,99999999_Dummy,2001,4060,01,2022-07-31,24.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2022-08-31,35.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2022-09-30,31.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2022-10-31,62.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2022-11-30,85.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2022-12-31,50.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-01-31,67.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-02-28,80.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-03-31,1.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-04-30,21.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-05-31,84.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-06-30,51.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-07-31,25.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-08-31,61.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-09-30,47.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-10-31,46.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-11-30,39.0
898587,AT01,01,99999999_Dummy,2001,4060,01,2023-12-31,5.0
898587,AT10,01,99999999_Dummy,2001,4060,01,2021-07-31,-2.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2021-01-31,0.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2021-02-28,0.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2021-04-30,5.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2021-06-30,4.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2021-07-31,4.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2021-08-31,4.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2021-09-30,2.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2021-11-30,7.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2021-12-31,8.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2022-01-31,11.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2022-02-28,2.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2022-03-31,8.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2022-04-30,2.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2022-05-31,8.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2022-08-31,10.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2022-09-30,10.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2022-10-31,6.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2022-11-30,7.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2022-12-31,4.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2023-02-28,2.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2023-03-31,9.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2023-04-30,7.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2023-05-31,2.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2023-06-30,2.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2023-07-31,2.0
898587,AT13,01,99999999_Dummy,2001,4060,01,2023-08-31,1.0
898587,AT14,01,99999999_Dummy,2001,4060,01,2021-06-30,1.0
898587,AT16,01,99999999_Dummy,2001,4060,01,2022-03-31,-1.0
898588,1050,01,ZZ0057,2002,1070,01,2023-04-30,1.0
898588,1050,01,ZZ0057,2002,1070,01,2023-06-30,1.0
898588,1050,01,ZZ0057,2002,1070,01,2023-11-30,1.0
898588,1050,01,ZZ0061,2002,1070,01,2023-01-31,303.0
898588,1050,01,ZZ0061,2002,1070,01,2023-02-28,240.0
898588,1050,01,ZZ0061,2002,1070,01,2023-03-31,456.0
898588,1050,01,ZZ0061,2002,1070,01,2023-04-30,167.0
898588,1050,01,ZZ0061,2002,1070,01,2023-05-31,117.0
898588,1050,01,ZZ0061,2002,1070,01,2023-06-30,146.0
898588,1050,01,ZZ0061,2002,1070,01,2023-07-31,99.0
898588,1050,01,ZZ0061,2002,1070,01,2023-08-31,194.0
898588,1050,01,ZZ0061,2002,1070,01,2023-09-30,169.0
898588,1050,01,ZZ0061,2002,1070,01,2023-10-31,248.0
898588,1050,01,ZZ0061,2002,1070,01,2023-11-30,295.0
898588,1050,01,ZZ0061,2002,1070,01,2023-12-31,39.0
898588,1050,01,ZZ0072,2002,1070,01,2023-01-31,45.0
898588,1050,01,ZZ0072,2002,1070,01,2023-02-28,64.0
898588,1050,01,ZZ0072,2002,1070,01,2023-03-31,45.0
898588,1050,01,ZZ0072,2002,1070,01,2023-04-30,25.0
898588,1050,01,ZZ0072,2002,1070,01,2023-05-31,49.0
898588,1050,01,ZZ0072,2002,1070,01,2023-06-30,34.0
898588,1050,01,ZZ0072,2002,1070,01,2023-07-31,8.0
898588,1050,01,ZZ0072,2002,1070,01,2023-08-31,47.0
898588,1050,01,ZZ0072,2002,1070,01,2023-09-30,24.0
898588,1050,01,ZZ0072,2002,1070,01,2023-10-31,66.0
898588,1050,01,ZZ0072,2002,1070,01,2023-11-30,50.0
898588,1050,01,ZZ0074,2002,1070,01,2023-01-31,11.0
898588,1050,01,ZZ0074,2002,1070,01,2023-02-28,9.0
898588,1050,01,ZZ0074,2002,1070,01,2023-03-31,4.0
898588,1050,01,ZZ0074,2002,1070,01,2023-04-30,7.0
898588,1050,01,ZZ0074,2002,1070,01,2023-05-31,6.0
898588,1050,01,ZZ0074,2002,1070,01,2023-06-30,1.0
898588,1050,01,ZZ0074,2002,1070,01,2023-07-31,4.0
898588,1050,01,ZZ0074,2002,1070,01,2023-08-31,2.0
898588,1050,01,ZZ0074,2002,1070,01,2023-11-30,6.0
898588,1050,01,ZZ0134,2002,1070,01,2023-01-31,5.0
898588,1050,01,ZZ0134,2002,1070,01,2023-03-31,10.0
898588,1050,01,ZZ0160,2002,1070,01,2023-02-28,5.0
898588,1050,01,ZZ0160,2002,1070,01,2023-04-30,3.0
898588,1050,01,ZZ0160,2002,1070,01,2023-06-30,1.0
898588,1050,01,ZZ0160,2002,1070,01,2023-07-31,2.0
898588,1050,01,ZZ0160,2002,1070,01,2023-09-30,1.0
898588,1050,01,ZZ0160,2002,1070,01,2023-11-30,1.0
898588,1050,01,ZZ0199,2002,1070,01,2023-04-30,2.0
898588,1050,01,ZZ0235,2002,1070,01,2023-01-31,37.0
898588,1050,01,ZZ0235,2002,1070,01,2023-02-28,24.0
898588,1050,01,ZZ0235,2002,1070,01,2023-03-31,36.0
898588,1050,01,ZZ0235,2002,1070,01,2023-04-30,34.0
898588,1050,01,ZZ0235,2002,1070,01,2023-05-31,24.0
898588,1050,01,ZZ0235,2002,1070,01,2023-06-30,14.0
898588,1050,01,ZZ0235,2002,1070,01,2023-07-31,6.0
898588,1050,01,ZZ0235,2002,1070,01,2023-08-31,25.0
898588,1050,01,ZZ0235,2002,1070,01,2023-09-30,14.0
898588,1050,01,ZZ0235,2002,1070,01,2023-10-31,19.0
898588,1050,01,ZZ0235,2002,1070,01,2023-11-30,50.0
898588,1050,01,ZZ0236,2002,1070,01,2023-01-31,2.0
898588,1050,01,ZZ0297,2002,1070,01,2023-01-31,104.0
898588,1050,01,ZZ0297,2002,1070,01,2023-02-28,42.0
898588,1050,01,ZZ0297,2002,1070,01,2023-03-31,120.0
898588,1050,01,ZZ0297,2002,1070,01,2023-04-30,132.0
898588,1050,01,ZZ0297,2002,1070,01,2023-05-31,124.0
898588,1050,01,ZZ0297,2002,1070,01,2023-06-30,62.0
898588,1050,01,ZZ0297,2002,1070,01,2023-07-31,56.0
898588,1050,01,ZZ0297,2002,1070,01,2023-08-31,204.0
898588,1050,01,ZZ0297,2002,1070,01,2023-09-30,126.0
898588,1050,01,ZZ0297,2002,1070,01,2023-10-31,198.0
898588,1050,01,ZZ0297,2002,1070,01,2023-11-30,180.0
898588,1050,01,ZZ0297,2002,1070,01,2023-12-31,6.0
898588,1050,01,ZZ0311,2002,1070,01,2023-10-31,4.0
898588,1050,01,ZZ0320,2002,1070,01,2023-01-31,87.0
898588,1050,01,ZZ0320,2002,1070,01,2023-02-28,158.0
898588,1050,01,ZZ0320,2002,1070,01,2023-03-31,170.0
898588,1050,01,ZZ0320,2002,1070,01,2023-04-30,142.0
898588,1050,01,ZZ0320,2002,1070,01,2023-05-31,119.0
898588,1050,01,ZZ0320,2002,1070,01,2023-06-30,110.0
898588,1050,01,ZZ0320,2002,1070,01,2023-07-31,66.0
898588,1050,01,ZZ0320,2002,1070,01,2023-08-31,114.0
898588,1050,01,ZZ0320,2002,1070,01,2023-09-30,101.0
898588,1050,01,ZZ0320,2002,1070,01,2023-10-31,116.0
898588,1050,01,ZZ0320,2002,1070,01,2023-11-30,130.0
898588,1050,01,ZZ0320,2002,1070,01,2023-12-31,12.0
898588,1050,01,ZZ0321,2002,1070,01,2023-04-30,1.0
898588,1050,01,ZZ0347,2002,1070,01,2023-01-31,30.0
898588,1050,01,ZZ0347,2002,1070,01,2023-02-28,26.0
898588,1050,01,ZZ0347,2002,1070,01,2023-03-31,37.0
898588,1050,01,ZZ0347,2002,1070,01,2023-04-30,13.0
898588,1050,01,ZZ0347,2002,1070,01,2023-05-31,17.0
898588,1050,01,ZZ0347,2002,1070,01,2023-06-30,7.0
898588,1050,01,ZZ0347,2002,1070,01,2023-07-31,14.0
898588,1050,01,ZZ0347,2002,1070,01,2023-08-31,20.0
898588,1050,01,ZZ0347,2002,1070,01,2023-09-30,3.0
898588,1050,01,ZZ0347,2002,1070,01,2023-10-31,12.0
898588,1050,01,ZZ0347,2002,1070,01,2023-11-30,21.0
898588,1050,01,ZZ0347,2002,1070,01,2023-12-31,6.0
898588,1050,01,ZZ0384,2002,1070,01,2023-01-31,135.0
898588,1050,01,ZZ0384,2002,1070,01,2023-02-28,137.0
898588,1050,01,ZZ0384,2002,1070,01,2023-03-31,147.0
898588,1050,01,ZZ0384,2002,1070,01,2023-04-30,151.0
898588,1050,01,ZZ0384,2002,1070,01,2023-05-31,85.0
898588,1050,01,ZZ0384,2002,1070,01,2023-06-30,47.0
898588,1050,01,ZZ0384,2002,1070,01,2023-07-31,67.0
898588,1050,01,ZZ0384,2002,1070,01,2023-08-31,94.0
898588,1050,01,ZZ0384,2002,1070,01,2023-09-30,88.0
898588,1050,01,ZZ0384,2002,1070,01,2023-10-31,134.0
898588,1050,01,ZZ0384,2002,1070,01,2023-11-30,148.0
898588,1050,01,ZZ0384,2002,1070,01,2023-12-31,27.0
898588,1050,01,ZZ0419,2002,1070,01,2023-01-31,6.0
898588,1050,01,ZZ0419,2002,1070,01,2023-03-31,0.0
898588,1050,01,ZZ0439,2002,1070,01,2023-01-31,4.0
898588,1050,01,ZZ0439,2002,1070,01,2023-02-28,8.0
898588,1050,01,ZZ0439,2002,1070,01,2023-03-31,-2.0
898588,1050,01,ZZ0439,2002,1070,01,2023-04-30,4.0
898588,1050,01,ZZ0439,2002,1070,01,2023-05-31,4.0
898588,1050,01,ZZ0439,2002,1070,01,2023-06-30,2.0
898588,1050,01,ZZ0439,2002,1070,01,2023-08-31,6.0
898588,1050,01,ZZ0439,2002,1070,01,2023-09-30,6.0
898588,1050,01,ZZ0439,2002,1070,01,2023-10-31,2.0
898588,1050,01,ZZ0439,2002,1070,01,2023-11-30,6.0
898588,1050,01,ZZ0452,2002,1070,01,2023-01-31,1.0
898588,1050,01,ZZ0452,2002,1070,01,2023-03-31,2.0
898588,1050,01,ZZ0460,2002,1070,01,2023-05-31,2.0
898588,1050,01,ZZ0538,2002,1070,01,2023-02-28,10.0
898588,1050,01,ZZ0538,2002,1070,01,2023-08-31,6.0
898588,1050,01,ZZ0571,2002,1070,01,2023-03-31,4.0
898588,1050,01,ZZ0571,2002,1070,01,2023-04-30,2.0
898588,1050,01,ZZ0571,2002,1070,01,2023-07-31,2.0
898588,1050,01,ZZ0585,2002,1070,01,2023-01-31,384.0
898588,1050,01,ZZ0585,2002,1070,01,2023-02-28,360.0
898588,1050,01,ZZ0585,2002,1070,01,2023-03-31,278.0
898588,1050,01,ZZ0585,2002,1070,01,2023-04-30,288.0
898588,1050,01,ZZ0585,2002,1070,01,2023-05-31,178.0
898588,1050,01,ZZ0585,2002,1070,01,2023-06-30,186.0
898588,1050,01,ZZ0585,2002,1070,01,2023-07-31,164.0
898588,1050,01,ZZ0585,2002,1070,01,2023-08-31,220.0
898588,1050,01,ZZ0585,2002,1070,01,2023-09-30,292.0
898588,1050,01,ZZ0585,2002,1070,01,2023-10-31,225.0
898588,1050,01,ZZ0585,2002,1070,01,2023-11-30,230.0
898588,1050,01,ZZ0585,2002,1070,01,2023-12-31,38.0
898588,1050,01,ZZ0587,2002,1070,01,2023-01-31,12.0
898588,1050,01,ZZ0587,2002,1070,01,2023-02-28,2.0
898588,1050,01,ZZ0662,2002,1070,01,2023-02-28,6.0
898588,1050,01,ZZ0662,2002,1070,01,2023-03-31,2.0
898588,1050,01,ZZ0662,2002,1070,01,2023-04-30,1.0
898588,1050,01,ZZ0662,2002,1070,01,2023-06-30,4.0
898588,1050,01,ZZ0662,2002,1070,01,2023-08-31,2.0
898588,1050,01,ZZ0662,2002,1070,01,2023-09-30,2.0
898588,1050,01,ZZ0662,2002,1070,01,2023-11-30,3.0
898588,1050,01,ZZ0682,2002,1070,01,2023-02-28,3.0
898588,1050,01,ZZ0682,2002,1070,01,2023-03-31,2.0
898588,1050,01,ZZ0682,2002,1070,01,2023-04-30,1.0
898588,1050,01,ZZ0682,2002,1070,01,2023-08-31,5.0
898588,1050,01,ZZ0682,2002,1070,01,2023-11-30,3.0
898588,1050,01,ZZ0705,2002,1070,01,2023-01-31,50.0
898588,1050,01,ZZ0705,2002,1070,01,2023-02-28,50.0
898588,1050,01,ZZ0705,2002,1070,01,2023-03-31,50.0
898588,1050,01,ZZ0705,2002,1070,01,2023-04-30,25.0
898588,1050,01,ZZ0705,2002,1070,01,2023-07-31,50.0
898588,1050,01,ZZ0705,2002,1070,01,2023-08-31,25.0
898588,1050,01,ZZ0705,2002,1070,01,2023-09-30,65.0
898588,1050,01,ZZ0705,2002,1070,01,2023-10-31,25.0
898588,1050,01,ZZ0705,2002,1070,01,2023-11-30,105.0
898588,1050,01,ZZ0748,2002,1070,01,2023-02-28,-6.0
898588,1050,01,ZZ0748,2002,1070,01,2023-06-30,-2.0
898588,1050,01,ZZ0753,2002,1070,01,2023-03-31,-2.0
898588,1050,01,ZZ0753,2002,1070,01,2023-06-30,-2.0
898588,1050,01,ZZ0753,2002,1070,01,2023-07-31,0.0
898588,1050,01,ZZ0753,2002,1070,01,2023-09-30,0.0
898588,1050,01,ZZ0753,2002,1070,01,2023-11-30,0.0
898588,1050,01,ZZ0757,2002,1070,01,2023-05-31,4.0
898588,1050,01,ZZ0757,2002,1070,01,2023-07-31,2.0
898588,1050,01,ZZ0757,2002,1070,01,2023-10-31,4.0
898588,1050,01,ZZ0757,2002,1070,01,2023-11-30,4.0
898588,1050,01,ZZ0810,2002,1070,01,2023-01-31,238.0
898588,1050,01,ZZ0810,2002,1070,01,2023-02-28,440.0
898588,1050,01,ZZ0810,2002,1070,01,2023-03-31,338.0
898588,1050,01,ZZ0810,2002,1070,01,2023-04-30,231.0
898588,1050,01,ZZ0810,2002,1070,01,2023-05-31,205.0
898588,1050,01,ZZ0810,2002,1070,01,2023-06-30,144.0
898588,1050,01,ZZ0810,2002,1070,01,2023-07-31,114.0
898588,1050,01,ZZ0810,2002,1070,01,2023-08-31,244.0
898588,1050,01,ZZ0810,2002,1070,01,2023-09-30,286.0
898588,1050,01,ZZ0810,2002,1070,01,2023-10-31,254.0
898588,1050,01,ZZ0810,2002,1070,01,2023-11-30,367.0
898588,1050,01,ZZ0810,2002,1070,01,2023-12-31,26.0
898588,1050,01,ZZ0822,2002,1070,01,2023-02-28,3.0
898588,1050,01,ZZ0822,2002,1070,01,2023-03-31,7.0
898588,1050,01,ZZ0823,2002,1070,01,2023-01-31,11.0
898588,1050,01,ZZ0823,2002,1070,01,2023-02-28,14.0
898588,1050,01,ZZ0823,2002,1070,01,2023-03-31,5.0
898588,1050,01,ZZ0823,2002,1070,01,2023-04-30,11.0
898588,1050,01,ZZ0823,2002,1070,01,2023-05-31,-1.0
898588,1050,01,ZZ0823,2002,1070,01,2023-06-30,6.0
898588,1050,01,ZZ0823,2002,1070,01,2023-07-31,8.0
898588,1050,01,ZZ0823,2002,1070,01,2023-08-31,8.0
898588,1050,01,ZZ0823,2002,1070,01,2023-09-30,2.0
898588,1050,01,ZZ0823,2002,1070,01,2023-10-31,16.0
898588,1050,01,ZZ0823,2002,1070,01,2023-11-30,7.0
898588,1050,01,ZZ0823,2002,1070,01,2023-12-31,4.0
898588,1050,01,ZZ0861,2002,1070,01,2023-03-31,4.0
898588,1050,01,ZZ0971,2002,1070,01,2023-02-28,2.0
898588,1050,01,ZZ0971,2002,1070,01,2023-07-31,-1.0
898588,1050,01,ZZ0971,2002,1070,01,2023-08-31,2.0
898588,1050,01,ZZ2525,99999999_Dummy,1000,01,2023-04-30,120.0
898588,1050,01,ZZ2525,99999999_Dummy,1000,01,2023-08-31,360.0
898588,1050,01,ZZ2525,99999999_Dummy,1000,01,2023-10-31,120.0
898588,1050,01,ZZ2525,99999999_Dummy,1000,01,2023-11-30,120.0
898588,1050,01,ZZ2601,2002,1070,01,2023-01-31,1.0
898588,1050,01,ZZ2601,2002,1070,01,2023-03-31,4.0
898588,1050,01,ZZ2601,2002,1070,01,2023-04-30,2.0
898588,1050,01,ZZ2601,2002,1070,01,2023-06-30,1.0
898588,1050,01,ZZ2601,2002,1070,01,2023-08-31,2.0
898588,1050,01,ZZ2601,2002,1070,01,2023-11-30,1.0
898588,1093,01,ZZ0597,2002,1070,01,2023-01-31,0.0
898588,1093,01,ZZ0597,2002,1070,01,2023-02-28,0.0
898588,1093,01,ZZ0597,2002,1070,01,2023-03-31,3.0
898588,1093,01,ZZ0597,2002,1070,01,2023-07-31,1.0
898588,1093,01,ZZ0597,2002,1070,01,2023-08-31,3.0
898588,1093,01,ZZ0597,2002,1070,01,2023-09-30,1.0
898588,1093,01,ZZ0597,2002,1070,01,2023-10-31,10.0
898588,1093,01,ZZ0597,2002,1070,01,2023-11-30,1.0
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-01-31,173.95
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-02-28,81.65
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-03-31,-10.65
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-04-30,2989.1
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-05-31,4902.55
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-06-30,-7029.0
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-07-31,-3.55
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-08-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-09-30,0.0
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-11-30,0.0
898588,99999999_Dummy,01,99999999_Dummy,2002,1070,01,2021-12-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,4000,1000,01,2021-03-31,3.55
898588,99999999_Dummy,01,99999999_Dummy,4000,1000,01,2021-07-31,7.1
898588,99999999_Dummy,01,99999999_Dummy,4000,1000,01,2021-09-30,3.55
898588,99999999_Dummy,01,99999999_Dummy,4000,1000,01,2021-10-31,3.55
898588,99999999_Dummy,01,99999999_Dummy,4000,1000,01,2021-12-31,7.1
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2021-05-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2021-07-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2021-10-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2021-11-30,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2021-12-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-01-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-02-28,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-03-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-04-30,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-05-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-06-30,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-07-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-08-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-09-30,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-10-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-11-30,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2022-12-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2023-02-28,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2023-03-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2023-04-30,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2023-05-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2023-06-30,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2023-07-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2023-08-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2023-09-30,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2023-10-31,0.0
898588,99999999_Dummy,01,99999999_Dummy,99999999_Dummy,4060,01,2023-11-30,0.0
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2021-06-30,3.55
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2021-10-31,3.55
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2021-11-30,0.0
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2021-12-31,3.55
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-02-28,3.55
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-03-31,7.1
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-08-31,0.0
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-09-30,3.55
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-10-31,0.0
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-11-30,3.55
898588,99999999_Dummy,01,ZZ0057,2002,1070,01,2022-12-31,3.55
898588,99999999_Dummy,01,ZZ0057,99999999_Dummy,1070,01,2023-09-30,0.0
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-01-31,2169.05
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-02-28,1388.05
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-03-31,1530.05
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-04-30,1079.2
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-05-31,475.7
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-06-30,539.6
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-07-31,603.5
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-08-31,560.9
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-09-30,628.35
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-10-31,827.15
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-11-30,713.55
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2021-12-31,596.4
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-01-31,965.6
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-02-28,958.5
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-03-31,1082.75
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-04-30,667.4
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-05-31,415.35
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-06-30,504.1
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-07-31,479.25
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-08-31,592.85
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-09-30,514.75
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-10-31,919.45
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-11-30,937.2
898588,99999999_Dummy,01,ZZ0061,2002,1070,01,2022-12-31,805.85
898588,99999999_Dummy,01,ZZ0061,99999999_Dummy,1070,01,2023-03-31,0.0
898588,99999999_Dummy,01,ZZ0061,99999999_Dummy,1070,01,2023-07-31,0.0
898588,99999999_Dummy,01,ZZ0061,99999999_Dummy,1070,01,2023-08-31,0.0
898588,99999999_Dummy,01,ZZ0061,99999999_Dummy,1070,01,2023-09-30,0.0
898588,99999999_Dummy,01,ZZ0061,99999999_Dummy,1070,01,2023-10-31,0.0
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-01-31,575.1
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-02-28,163.3
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-03-31,181.05
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-04-30,418.9
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-05-31,504.1
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-06-30,284.0
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-07-31,124.25
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-08-31,198.8
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-09-30,259.15
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-10-31,319.5
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-11-30,344.35
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2021-12-31,269.8
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-01-31,347.9
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-02-28,216.55
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-03-31,280.45
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-04-30,298.2
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-05-31,85.2
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-06-30,184.6
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-07-31,124.25
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-08-31,110.05
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-09-30,255.6
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-10-31,85.2
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-11-30,401.15
898588,99999999_Dummy,01,ZZ0072,2002,1070,01,2022-12-31,127.8
898588,99999999_Dummy,01,ZZ0072,99999999_Dummy,1070,01,2023-03-31,0.0
